,id,Purchase Prob
223,224,0.4825436511206548
224,225,0.7948936526840955
225,226,0.2831011603166029
226,227,0.04829217700952774
227,228,0.127073684895962
228,229,0.04829217700952774
229,230,0.5354440140313361
230,231,0.06439371031600785
231,232,0.04829217700952774
232,233,0.27664295495539815
233,234,0.04829217700952774
234,235,0.2621940201903562
235,236,0.18470729536147282
236,237,0.541057933769328
237,238,0.06439371031600785
238,239,0.3326600442518139
239,240,0.06439371031600785
240,241,0.2071369706918958
241,242,0.04829217700952774
242,243,0.2127550985756677
243,244,0.04829217700952774
244,245,0.541057933769328
245,246,0.04829217700952774
246,247,0.7781665827535341
247,248,0.15709350551432735
248,249,0.13945266613064403
249,250,0.48183354130206296
250,251,0.9040470691098507
251,252,0.5675996174185686
252,253,0.28938859445867116
253,254,0.5825609320657235
254,255,0.2127550985756677
255,256,0.7109156825023204
256,257,0.7688780943773305
257,258,0.2127550985756677
258,259,0.04829217700952774
259,260,0.5302330017705984
260,261,0.25632582187459396
261,262,0.1569838820479932
262,263,0.2831011603166029
263,264,0.25632582187459396
264,265,0.299536914088407
265,266,0.4241782994322092
266,267,0.220211717736355
267,268,0.15709350551432735
268,269,0.45124264467128367
269,270,0.06439371031600785
270,271,0.33960827802126103
271,272,0.7871282501057163
272,273,0.7871282501057163
273,274,0.6543075963913685
274,275,0.04829217700952774
275,276,0.04829217700952774
276,277,0.6420386664273887
277,278,0.6543075963913685
278,279,0.04829217700952774
279,280,0.5444143781238238
280,281,0.04829217700952774
281,282,0.06439371031600785
282,283,0.1569838820479932
283,284,0.3575861287643752
284,285,0.48794856078325
285,286,0.8247995365443218
286,287,0.2127550985756677
287,288,0.764659233931563
288,289,0.10757968517830124
289,290,0.1586296096848424
290,291,0.23634436074195622
291,292,0.04829217700952774
292,293,0.2824773489245771
293,294,0.10757968517830124
294,295,0.7838725553363607
295,296,0.2127550985756677
296,297,0.8599172112979704
297,298,0.25632582187459396
298,299,0.3506595367913753
299,300,0.45124264467128367
300,301,0.04829217700952774
301,302,0.2127550985756677
302,303,0.04829217700952774
303,304,0.9258755759638075
304,305,0.27664295495539815
305,306,0.2127550985756677
306,307,0.04829217700952774
307,308,0.2127550985756677
308,309,0.9404119080595245
309,310,0.7871282501057163
310,311,0.1569838820479932
311,312,0.2127550985756677
312,313,0.4006891360267745
313,314,0.7871282501057163
314,315,0.5829196390549373
315,316,0.2881171732982126
316,317,0.44363404305065757
317,318,0.5770247889295876
318,319,0.33960827802126103
319,320,0.22040516432134294
320,321,0.33642300636755
321,322,0.817828441757055
322,323,0.06439371031600785
323,324,0.25632582187459396
324,325,0.04829217700952774
325,326,0.25632582187459396
326,327,0.2831011603166029
327,328,0.5423383310702171
328,329,0.15655937275959458
329,330,0.8491649992415631
330,331,0.28200031358381705
331,332,0.1569838820479932
332,333,0.5105519878636325
333,334,0.4581917261337429
334,335,0.06439371031600785
335,336,0.10757968517830124
336,337,0.2127550985756677
337,338,0.7466005684558015
338,339,0.6368308641676385
339,340,0.6368308641676385
340,341,0.18470729536147282
341,342,0.3562343121095927
342,343,0.22881014655985274
343,344,0.25632582187459396
344,345,0.2071369706918958
345,346,0.9227670418887063
346,347,0.5455637820440243
347,348,0.81682467008894
348,349,0.15709350551432735
349,350,0.28938859445867116
350,351,0.4643198194030674
351,352,0.6328839655897889
352,353,0.4581917261337429
353,354,0.6199862381765139
354,355,0.19341462121578792
355,356,0.06439371031600785
356,357,0.33960827802126103
357,358,0.06439371031600785
358,359,0.6862902038482536
359,360,0.5189510548398374
360,361,0.1457310866560232
361,362,0.5888178686773166
362,363,0.28310116031660315
363,364,0.2127550985756677
364,365,0.2127550985756677
365,366,0.06439371031600785
366,367,0.5270722071332437
367,368,0.4581917261337429
368,369,0.3241546784327621
369,370,0.5734375541038673
370,371,0.9030490480787752
371,372,0.25632582187459396
372,373,0.08782048562199851
373,374,0.31432363752464254
374,375,0.41136349481389156
375,376,0.1457310866560232
376,377,0.4418774295209639
377,378,0.27664295495539815
378,379,0.2071369706918958
379,380,0.7917703812420538
380,381,0.7728086339349458
381,382,0.2127550985756677
382,383,0.04829217700952774
383,384,0.3656016039261565
384,385,0.7871282501057163
385,386,0.27076638621768595
386,387,0.04829217700952774
387,388,0.5455637820440243
388,389,0.18168830950871406
389,390,0.04829217700952774
390,391,0.4581917261337429
391,392,0.39773402943171066
392,393,0.1569838820479932
393,394,0.16886389223151432
394,395,0.6264985161236052
395,396,0.5270722071332437
396,397,0.27664295495539815
397,398,0.27664295495539815
398,399,0.4643198194030674
399,400,0.6368308641676385
400,401,0.25632582187459396
401,402,0.5270722071332437
402,403,0.6288828932378226
403,404,0.19341462121578792
404,405,0.1569838820479932
405,406,0.04829217700952774
406,407,0.04829217700952774
407,408,0.16886389223151432
408,409,0.22690385013283762
409,410,0.04829217700952774
410,411,0.5990871002703059
411,412,0.1545894142666049
412,413,0.030756022508071794
413,414,0.8298394166605898
414,415,0.04829217700952774
415,416,0.33800669786444604
416,417,0.5037610698664522
417,418,0.5606516098398382
418,419,0.7728086339349458
419,420,0.16371009287357852
420,421,0.6853925531725722
421,422,0.22947871250259022
422,423,0.04829217700952774
423,424,0.4581917261337429
424,425,0.20230006336277942
425,426,0.5270722071332437
426,427,0.2127550985756677
427,428,0.6275065364188784
428,429,0.25834384443928415
429,430,0.5210880892542072
430,431,0.8845048358005955
431,432,0.14085794113486477
432,433,0.17718808996621882
433,434,0.2127550985756677
434,435,0.04829217700952774
435,436,0.2071369706918958
436,437,0.7728086339349458
437,438,0.10818200397165337
438,439,0.04829217700952774
439,440,0.2127550985756677
440,441,0.7871282501057163
441,442,0.28938859445867116
442,443,0.2831011603166029
443,444,0.2127550985756677
444,445,0.7728086339349459
445,446,0.8787174845348744
446,447,0.28938859445867116
447,448,0.7404042137097595
448,449,0.465419337512288
449,450,0.6413189671690418
450,451,0.4712729147011217
451,452,0.38422949189974887
452,453,0.22881014655985274
453,454,0.583063282324684
454,455,0.04829217700952774
455,456,0.5916734560177036
456,457,0.06439371031600785
457,458,0.04863495782294816
458,459,0.07849811815385893
459,460,0.06433657643890335
460,461,0.2127550985756677
461,462,0.2127550985756677
462,463,0.2831011603166029
463,464,0.09467163280454675
464,465,0.04829217700952774
465,466,0.5086372229780264
466,467,0.5626678939825394
467,468,0.45124264467128367
468,469,0.34456728164397077
469,470,0.7403842091929564
470,471,0.5409046114103597
471,472,0.1948225560327271
472,473,0.5626678939825394
473,474,0.4789241248486024
474,475,0.7728086339349458
475,476,0.6777756197658502
476,477,0.4469903816621781
477,478,0.7871282501057163
478,479,0.43235007211063
479,480,0.2127550985756677
480,481,0.6306670865765849
481,482,0.5086372229780264
482,483,0.1569838820479932
483,484,0.25632582187459396
484,485,0.4636299194140166
485,486,0.7871282501057163
486,487,0.19631180053073852
487,488,0.2796805552745244
488,489,0.13719101823197646
489,490,0.2402801890174875
490,491,0.35849367302009955
491,492,0.27664295495539815
492,493,0.19973357427660518
493,494,0.4241782994322092
494,495,0.27664295495539815
495,496,0.9441583000757553
496,497,0.612234698526932
497,498,0.06439371031600785
498,499,0.052323891024466954
499,500,0.2127550985756677
500,501,0.3575861287643752
501,502,0.5270722071332437
502,503,0.5086372229780264
503,504,0.21059120929289588
504,505,0.25632582187459396
505,506,0.04829217700952774
506,507,0.19341462121578792
507,508,0.06439371031600785
508,509,0.10207114646099569
509,510,0.15709350551432735
510,511,0.18470729536147282
511,512,0.7781665827535341
512,513,0.5562435884890675
513,514,0.8236056383552928
514,515,0.25632582187459396
515,516,0.5105519878636325
516,517,0.5102951539523722
517,518,0.33960827802126103
518,519,0.35929595114313156
519,520,0.27121566359744403
520,521,0.5545824837858805
521,522,0.30732888378025464
522,523,0.3694437331002796
523,524,0.6346712968775275
524,525,0.5443253071467691
525,526,0.30732888378025464
526,527,0.5966529000485019
527,528,0.13543719185965586
528,529,0.04829217700952774
529,530,0.04829217700952774
530,531,0.08060645874787731
531,532,0.5626678939825394
532,533,0.27664295495539815
533,534,0.4581917261337429
534,535,0.19548050983738668
535,536,0.2586332389735267
536,537,0.09243524217930707
537,538,0.6352323755947457
538,539,0.25632582187459396
539,540,0.5086372229780264
540,541,0.6368308641676385
541,542,0.27664295495539815
542,543,0.4643198194030674
543,544,0.7781665827535341
544,545,0.8257755338838333
545,546,0.9184363393071656
546,547,0.15655937275959458
547,548,0.45124264467128367
548,549,0.1586296096848424
549,550,0.719333060189479
550,551,0.25632582187459396
551,552,0.1423666033351965
552,553,0.16635890585037888
553,554,0.04829217700952774
554,555,0.1586296096848424
555,556,0.5229688572190793
556,557,0.4581917261337429
557,558,0.04829217700952774
558,559,0.08046482968114625
559,560,0.3869379344760383
560,561,0.8564394005920994
561,562,0.06439371031600785
562,563,0.07687262664276778
563,564,0.06439371031600785
564,565,0.09467163280454675
565,566,0.15709350551432735
566,567,0.07801432324841313
567,568,0.27664295495539815
568,569,0.9576025288649157
569,570,0.2127550985756677
570,571,0.04829217700952774
571,572,0.14407032764762875
572,573,0.2071369706918958
573,574,0.541057933769328
574,575,0.024696672162411854
575,576,0.4581917261337429
576,577,0.33960827802126103
577,578,0.4581917261337429
578,579,0.2127550985756677
579,580,0.04829217700952774
580,581,0.4643198194030674
581,582,0.843757190524757
582,583,0.6084071590657408
583,584,0.15709350551432735
584,585,0.953164863515964
585,586,0.541057933769328
586,587,0.4643198194030674
587,588,0.30732888378025464
588,589,0.25632582187459396
589,590,0.2127550985756677
590,591,0.4971070889273951
591,592,0.03156016392075778
592,593,0.04829217700952774
593,594,0.4581917261337429
594,595,0.5270722071332437
595,596,0.24465218983261525
596,597,0.04829217700952774
597,598,0.41887306912716615
598,599,0.15709350551432735
599,600,0.15655937275959458
600,601,0.5105519878636325
601,602,0.36213063955701513
602,603,0.5355069811363844
603,604,0.1586296096848424
604,605,0.06439371031600785
605,606,0.10634101638664785
606,607,0.5664865556304981
607,608,0.06439371031600785
608,609,0.3326600442518139
609,610,0.4039323545453556
610,611,0.4634385521919681
611,612,0.5626678939825394
612,613,0.5270722071332437
613,614,0.16635890585037888
614,615,0.5355069811363844
615,616,0.4469903816621781
616,617,0.45124264467128367
617,618,0.26697136708431146
618,619,0.45124264467128367
619,620,0.5160640883826132
620,621,0.04829217700952774
621,622,0.12338189958124113
622,623,0.7871282501057163
623,624,0.04829217700952774
624,625,0.4581917261337429
625,626,0.3226628784256933
626,627,0.5354440140313361
627,628,0.4241782994322092
628,629,0.08820117034490972
629,630,0.541057933769328
630,631,0.04829217700952774
631,632,0.7871282501057163
632,633,0.10207114646099569
633,634,0.04829217700952774
634,635,0.06538959849092081
635,636,0.16521251138878074
636,637,0.1569838820479932
637,638,0.030756022508071794
638,639,0.1569838820479932
639,640,0.43235007211063
640,641,0.6306670865765849
641,642,0.2127550985756677
642,643,0.10757968517830124
643,644,0.10757968517830124
644,645,0.5105519878636325
645,646,0.7781665827535341
646,647,0.10757968517830124
647,648,0.04829217700952774
648,649,0.5626678939825394
649,650,0.35849367302009955
650,651,0.27664295495539815
651,652,0.8390774981581143
652,653,0.15709350551432735
653,654,0.5444143781238238
654,655,0.25632582187459396
655,656,0.4581917261337429
656,657,0.44363404305065757
657,658,0.11313488826656831
658,659,0.3375238773883435
659,660,0.7733686983291087
660,661,0.15709350551432735
661,662,0.8888559617217611
662,663,0.6346712968775275
663,664,0.04829217700952774
664,665,0.421207626653937
665,666,0.2071369706918958
666,667,0.1569838820479932
667,668,0.11595799034031531
668,669,0.4581917261337429
669,670,0.25632582187459396
670,671,0.23438690690299258
671,672,0.28938859445867116
672,673,0.04829217700952774
673,674,0.5338197405571915
674,675,0.1948225560327271
675,676,0.4643198194030674
676,677,0.024696672162411854
677,678,0.6368308641676385
678,679,0.1569838820479932
679,680,0.25632582187459396
680,681,0.3178956097458652
681,682,0.5626678939825394
682,683,0.2992537481396902
683,684,0.5355069811363844
684,685,0.7949421235042836
685,686,0.25632582187459396
686,687,0.7728086339349458
687,688,0.19341462121578792
688,689,0.7871282501057163
689,690,0.4581917261337429
690,691,0.5626678939825394
691,692,0.6368308641676385
692,693,0.8737538035838127
693,694,0.46038320756607054
694,695,0.6346712968775275
695,696,0.3691175516873791
696,697,0.27664295495539815
697,698,0.25632582187459396
698,699,0.2071369706918958
699,700,0.10207114646099569
700,701,0.11595799034031531
701,702,0.11085081057778398
702,703,0.3068831113353197
703,704,0.5354440140313361
704,705,0.5626678939825394
705,706,0.4581917261337429
706,707,0.5495407945302377
707,708,0.5451325719463064
708,709,0.35234661503624143
709,710,0.15309922600217463
710,711,0.645944276898566
711,712,0.7781665827535341
712,713,0.04829217700952774
713,714,0.04829217700952774
714,715,0.44363404305065757
715,716,0.2127550985756677
716,717,0.25632582187459396
717,718,0.4581917261337429
718,719,0.18301995958809725
719,720,0.10757968517830124
720,721,0.04829217700952774
721,722,0.411251489933902
722,723,0.25632582187459396
723,724,0.22095650795541474
724,725,0.4581917261337429
725,726,0.2127550985756677
726,727,0.25632582187459396
727,728,0.11572175775975607
728,729,0.7041637882534855
729,730,0.27664295495539815
730,731,0.2127550985756677
731,732,0.06439371031600785
732,733,0.28938859445867116
733,734,0.02742571916410616
734,735,0.4615056837941033
735,736,0.3034303557933735
736,737,0.18168109427798898
737,738,0.2127550985756677
738,739,0.15968558357694415
739,740,0.2512774259877554
740,741,0.27664295495539815
741,742,0.6368308641676385
742,743,0.15709350551432735
743,744,0.19341462121578792
744,745,0.49480444837779236
745,746,0.7368936925428834
746,747,0.14655515644518102
747,748,0.5086372229780264
748,749,0.19341462121578792
749,750,0.5358773593285142
750,751,0.5582020544744912
751,752,0.19341462121578792
752,753,0.22881014655985274
753,754,0.2878075954601453
754,755,0.1586296096848424
755,756,0.03312671976738515
756,757,0.15709350551432735
757,758,0.5270722071332437
758,759,0.5355069811363844
759,760,0.2127550985756677
760,761,0.30732888378025464
761,762,0.25632582187459396
762,763,0.10207114646099569
763,764,0.04829217700952774
764,765,0.2127550985756677
765,766,0.3656016039261565
766,767,0.04829217700952774
767,768,0.2127550985756677
768,769,0.16886389223151432
769,770,0.49897771916777245
770,771,0.2127550985756677
771,772,0.1569838820479932
772,773,0.541057933769328
773,774,0.2127550985756677
774,775,0.10757968517830124
775,776,0.10757968517830124
776,777,0.04829217700952774
777,778,0.2127550985756677
778,779,0.16886389223151432
779,780,0.4581917261337429
780,781,0.6420386664273887
781,782,0.4241782994322092
782,783,0.46450752252314875
783,784,0.04829217700952774
784,785,0.33960827802126103
785,786,0.7781665827535341
786,787,0.4643198194030674
787,788,0.28938859445867116
788,789,0.5189510548398373
789,790,0.6368308641676385
790,791,0.5364357797948659
791,792,0.4039323545453556
792,793,0.291991226832851
793,794,0.2831011603166029
794,795,0.5086372229780264
795,796,0.6708983866572553
796,797,0.04829217700952774
797,798,0.06439371031600785
798,799,0.2127550985756677
799,800,0.16886389223151432
800,801,0.8591692263731031
801,802,0.2127550985756677
802,803,0.7728086339349458
803,804,0.5734375541038677
804,805,0.16886389223151432
805,806,0.1569838820479932
806,807,0.47894747688896994
807,808,0.29701524934539125
808,809,0.14052990800169796
809,810,0.2071369706918958
810,811,0.3068831113353197
811,812,0.6599077748993142
812,813,0.4457654774309461
813,814,0.6420386664273887
814,815,0.07454072334498374
815,816,0.6113818633961542
816,817,0.896035804472984
817,818,0.25632582187459396
818,819,0.45124264467128367
819,820,0.3719738406652879
820,821,0.07454072334498374
821,822,0.5939379554383267
822,823,0.4712729147011217
823,824,0.13926142543075853
824,825,0.10757968517830124
825,826,0.09243524217930707
826,827,0.45124264467128367
827,828,0.4457654774309461
828,829,0.20623224784642344
829,830,0.1569838820479932
830,831,0.49834038252252355
831,832,0.2071369706918958
832,833,0.16635890585037888
833,834,0.25632582187459396
834,835,0.16823191697741208
835,836,0.27664295495539815
836,837,0.28399085181785977
837,838,0.6368308641676385
838,839,0.0915717443102875
839,840,0.0929289252934316
840,841,0.1569838820479932
841,842,0.10312554490539316
842,843,0.6942612863095586
843,844,0.04829217700952774
844,845,0.2071369706918958
845,846,0.40968896942188476
846,847,0.46365078839124146
847,848,0.12088050259908376
848,849,0.5495407945302377
849,850,0.9495609895010888
850,851,0.2127550985756677
851,852,0.11595799034031531
852,853,0.2784106015775546
853,854,0.9202097616835592
854,855,0.30732888378025464
855,856,0.5626678939825394
856,857,0.6368308641676385
857,858,0.656007349322228
858,859,0.45260791185384114
859,860,0.929533715626921
860,861,0.2071369706918958
861,862,0.27664295495539815
862,863,0.5430632497184613
863,864,0.44363404305065757
864,865,0.24484834120895435
865,866,0.828487841079695
866,867,0.23353345785204788
867,868,0.30868891730824993
868,869,0.7781665827535341
869,870,0.18470729536147282
870,871,0.5497037832708414
871,872,0.1586296096848424
872,873,0.45124264467128367
873,874,0.4356917167734912
874,875,0.11595799034031531
875,876,0.6368308641676385
876,877,0.541057933769328
877,878,0.10207114646099569
878,879,0.4643198194030674
879,880,0.1516487504281248
880,881,0.4581917261337429
881,882,0.6420386664273887
882,883,0.49897771916777245
883,884,0.5626678939825394
884,885,0.25632582187459396
885,886,0.25632582187459396
886,887,0.2127550985756677
887,888,0.2127550985756677
888,889,0.6116310640208357
889,890,0.4241782994322092
890,891,0.5103666627896807
891,892,0.43857672214700266
892,893,0.11595799034031531
893,894,0.6368308641676385
894,895,0.3273187096362626
895,896,0.1586296096848424
896,897,0.6275065364188784
897,898,0.510566341198334
898,899,0.42199577925004544
899,900,0.27664295495539815
900,901,0.2071369706918958
901,902,0.5455637820440243
902,903,0.39068110817141216
903,904,0.31264516049308766
904,905,0.2127550985756677
905,906,0.6917326595357027
906,907,0.16886389223151432
907,908,0.057034920688692425
908,909,0.25632582187459396
909,910,0.8360040956180721
910,911,0.1323074527783731
911,912,0.4241782994322092
912,913,0.5086372229780264
913,914,0.09470394802508461
914,915,0.04829217700952774
915,916,0.2127550985756677
916,917,0.8599912644122459
917,918,0.1986990305830059
918,919,0.21059120929289588
919,920,0.25632582187459396
920,921,0.11595799034031531
921,922,0.15709350551432735
922,923,0.09467163280454675
923,924,0.2071369706918958
924,925,0.16886389223151432
925,926,0.16098356814146053
926,927,0.367869825152767
927,928,0.13096947999897166
928,929,0.541057933769328
929,930,0.5354440140313361
930,931,0.2071369706918958
931,932,0.20987532230460806
932,933,0.33960827802126103
933,934,0.541057933769328
934,935,0.7871282501057163
935,936,0.6116310640208357
936,937,0.2127550985756677
937,938,0.2071369706918958
938,939,0.27664295495539815
939,940,0.2127550985756677
940,941,0.16886389223151432
941,942,0.8530645825452403
942,943,0.4643198194030674
943,944,0.04829217700952774
944,945,0.06439371031600785
945,946,0.2617047200300275
946,947,0.11805901522864606
947,948,0.0929289252934316
948,949,0.16886389223151432
949,950,0.9352588101911488
950,951,0.1569838820479932
951,952,0.25632582187459396
952,953,0.21059120929289588
953,954,0.17718808996621882
954,955,0.34418391251613756
955,956,0.6116310640208357
956,957,0.04829217700952774
957,958,0.2071369706918958
958,959,0.2127550985756677
959,960,0.19341462121578792
960,961,0.8812617971212513
961,962,0.2071369706918958
962,963,0.5355069811363844
963,964,0.13945266613064403
964,965,0.6306670865765849
965,966,0.5626678939825394
966,967,0.5988246613629574
967,968,0.23180778181847983
968,969,0.10925372436888568
969,970,0.27124941802141384
970,971,0.45124264467128367
971,972,0.09584267378166575
972,973,0.2409660441905959
973,974,0.825785008347198
974,975,0.48183354130206296
975,976,0.5355069811363844
976,977,0.525100964112328
977,978,0.07801432324841313
978,979,0.2071369706918958
979,980,0.5626678939825394
980,981,0.22947871250259022
981,982,0.3118370955911373
982,983,0.8497549005506011
983,984,0.33405429772322826
984,985,0.25252257990705185
985,986,0.5338682018127625
986,987,0.5086372229780264
987,988,0.2071369706918958
988,989,0.2127550985756677
989,990,0.30732888378025464
990,991,0.4360235906907608
991,992,0.2127550985756677
992,993,0.4581917261337429
993,994,0.11595799034031531
994,995,0.25632582187459396
995,996,0.27121566359744403
996,997,0.04829217700952774
997,998,0.23634436074195622
998,999,0.5626678939825394
999,1000,0.5829196390549373
1000,1001,0.2409660441905959
1001,1002,0.8926931750221592
1002,1003,0.5086372229780264
1003,1004,0.2409660441905959
1004,1005,0.27121566359744403
1005,1006,0.4457654774309461
1006,1007,0.6349346592578105
1007,1008,0.25132004436102273
1008,1009,0.2071369706918958
1009,1010,0.6978469513404093
1010,1011,0.35929595114313156
1011,1012,0.5423383310702171
1012,1013,0.06439371031600785
1013,1014,0.18416412471570998
1014,1015,0.04829217700952774
1015,1016,0.6368308641676385
1016,1017,0.41438254180064493
1017,1018,0.1857541971967544
1018,1019,0.18470729536147282
1019,1020,0.1942859216561081
1020,1021,0.32898388551915736
1021,1022,0.6346712968775279
1022,1023,0.06439371031600785
1023,1024,0.5270722071332437
1024,1025,0.9207122477704
1025,1026,0.30732888378025464
1026,1027,0.41992142745020505
1027,1028,0.541057933769328
1028,1029,0.2071369706918958
1029,1030,0.16371009287357852
1030,1031,0.49379308533156274
1031,1032,0.25919270561505986
1032,1033,0.04829217700952774
1033,1034,0.1569838820479932
1034,1035,0.2127550985756677
1035,1036,0.28938859445867116
1036,1037,0.1219145697339708
1037,1038,0.6368308641676385
1038,1039,0.2127550985756677
1039,1040,0.7298714478302613
1040,1041,0.23634436074195622
1041,1042,0.30732888378025464
1042,1043,0.4265571975417226
1043,1044,0.30732888378025464
1044,1045,0.2831011603166029
1045,1046,0.4691066761533094
1046,1047,0.2127550985756677
1047,1048,0.2071369706918958
1048,1049,0.24994666647805813
1049,1050,0.5675996174185686
1050,1051,0.34243318681093077
1051,1052,0.9377503976817538
1052,1053,0.6368308641676385
1053,1054,0.2779216784316716
1054,1055,0.1569838820479932
1055,1056,0.2127550985756677
1056,1057,0.10757968517830124
1057,1058,0.2071369706918958
1058,1059,0.06439371031600785
1059,1060,0.6368308641676385
1060,1061,0.21059120929289588
1061,1062,0.28938859445867116
1062,1063,0.17718808996621882
1063,1064,0.541057933769328
1064,1065,0.3362568460344021
1065,1066,0.09243524217930707
1066,1067,0.11300198419429446
1067,1068,0.04829217700952774
